transform,total_freq,label_ratio,impact_ratio,fail_num,pass_num,sus_score
"('replace', ('exclude', 'neg', 'neutral', 'exclude'), ('neutral',))",1,1.0,1.0,0,1,83.86023294509151
"('delete', ('neutral', 'neutral'), ())",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('pos', 'neutral'), ('neutral', 'neutral', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neutral',), ('neutral', 'exclude', 'neutral', 'exclude', 'exclude'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('exclude', 'neutral', 'exclude', 'exclude', 'neutral', 'neutral', 'exclude', 'exclude', 'exclude', 'exclude', 'exclude', 'neg'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('exclude', 'exclude', 'neutral', 'exclude', 'neutral', 'neutral', 'exclude', 'neutral', 'exclude', 'neutral', 'neutral', 'exclude', 'exclude', 'neutral', 'neutral', 'exclude', 'exclude', 'exclude', 'exclude', 'exclude'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('exclude', 'exclude', 'exclude', 'neutral'), ('neutral', 'exclude', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neutral', 'exclude', 'exclude', 'exclude', 'exclude', 'exclude'), ('exclude', 'neutral', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('delete', ('neutral', 'neutral', 'neutral', 'neutral', 'exclude', 'exclude', 'exclude', 'exclude', 'neutral', 'neutral', 'exclude', 'exclude', 'exclude', 'exclude', 'exclude', 'neg', 'neutral', 'exclude', 'exclude', 'neutral', 'neutral', 'neutral', 'neutral', 'exclude', 'exclude', 'exclude', 'exclude', 'exclude', 'neutral'), ())",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'neutral', 'neutral', 'neutral', 'exclude', 'neutral', 'exclude', 'neutral', 'neutral', 'exclude', 'neutral', 'neutral', 'neutral', 'neutral', 'exclude', 'exclude', 'exclude', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'exclude', 'exclude'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('exclude', 'exclude', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('delete', ('neutral', 'exclude', 'exclude', 'neutral', 'neutral'), ())",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('exclude', 'exclude', 'neutral', 'exclude', 'exclude', 'exclude', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'exclude', 'exclude', 'exclude', 'neutral', 'exclude'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('exclude', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('exclude', 'neutral', 'neutral', 'neutral', 'exclude', 'neutral', 'neutral', 'neutral', 'neutral'), ('neutral',))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('exclude',), ('exclude', 'neutral', 'neutral', 'neutral', 'neutral', 'exclude', 'neutral', 'neutral', 'exclude', 'neutral', 'neutral', 'exclude', 'exclude', 'neutral', 'neutral', 'exclude', 'neutral', 'exclude', 'neutral', 'exclude', 'exclude', 'exclude', 'exclude', 'neutral', 'exclude', 'exclude', 'exclude'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'neutral', 'neutral', 'neutral', 'exclude', 'neutral', 'exclude'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('exclude', 'exclude', 'exclude', 'exclude', 'exclude', 'neg', 'exclude', 'exclude', 'neutral', 'exclude'), ('neutral', 'exclude', 'neutral', 'neg'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'neutral', 'exclude', 'neutral', 'exclude', 'exclude', 'neutral', 'exclude', 'neutral', 'exclude', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'neutral', 'exclude', 'neutral', 'neutral', 'exclude', 'exclude', 'neutral', 'exclude', 'neutral', 'neutral', 'neutral', 'exclude', 'exclude', 'neutral', 'exclude', 'exclude', 'neutral', 'neg', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'exclude', 'exclude', 'exclude', 'neutral', 'exclude', 'neutral', 'exclude', 'exclude', 'neutral', 'exclude', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'neutral', 'exclude', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'exclude', 'neutral', 'neutral', 'exclude', 'neutral', 'exclude', 'neutral', 'neutral', 'exclude', 'neutral', 'exclude', 'neutral', 'neutral', 'exclude', 'exclude', 'neutral', 'pos', 'exclude', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'exclude', 'neutral', 'exclude', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'exclude', 'exclude', 'exclude', 'neutral', 'neutral', 'exclude', 'neutral', 'exclude', 'exclude', 'neutral', 'exclude', 'exclude', 'exclude', 'exclude', 'exclude', 'neutral', 'exclude', 'exclude', 'neutral', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neg',), ('neg', 'neg', 'pos', 'neg', 'neg'))",1,1.0,1.0,1,0,95.40937056318032
"('insert', (), ('neutral', 'neutral', 'exclude', 'pos', 'exclude', 'exclude', 'neutral', 'exclude', 'neutral', 'exclude', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'exclude', 'neutral', 'neutral', 'exclude', 'exclude', 'neutral', 'exclude', 'neutral', 'neutral', 'neutral', 'exclude', 'exclude', 'neutral', 'exclude', 'exclude', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neutral',), ('exclude', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'exclude', 'neg', 'exclude', 'exclude', 'neutral', 'exclude', 'exclude', 'exclude', 'neutral', 'neutral', 'neutral', 'exclude', 'exclude', 'neutral', 'neutral', 'exclude', 'neutral', 'neutral', 'exclude', 'exclude', 'neutral', 'neutral', 'exclude', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'pos', 'neutral', 'neutral', 'exclude', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'exclude', 'neutral', 'neutral', 'exclude', 'exclude', 'pos', 'exclude', 'neutral', 'neutral', 'neutral'))",2,1.0,0.5,0,2,77.59815242494227
"('insert', (), ('neutral', 'neutral', 'exclude', 'neg', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'neutral', 'exclude', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'exclude', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'exclude', 'neutral', 'neutral', 'pos', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('exclude',), ('neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'exclude', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'neutral', 'exclude', 'neutral', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'neutral', 'neutral', 'neutral', 'exclude', 'exclude', 'neutral', 'neutral', 'exclude', 'exclude', 'pos', 'exclude', 'neutral', 'pos', 'neutral', 'exclude', 'neutral', 'exclude', 'exclude', 'neutral', 'exclude', 'neutral', 'exclude', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'neutral', 'pos', 'exclude', 'exclude', 'neutral', 'neutral', 'neutral'))",2,1.0,0.5,0,2,77.59815242494227
"('replace', ('neutral',), ('neutral', 'exclude', 'neutral', 'exclude', 'neutral', 'neutral', 'exclude', 'exclude', 'exclude', 'pos', 'exclude', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neg',), ('neutral', 'neutral', 'neutral', 'exclude', 'neutral', 'exclude', 'neutral', 'neutral', 'exclude', 'exclude', 'exclude', 'neutral', 'exclude', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,1,0,95.40937056318032
"('insert', (), ('neutral', 'neutral', 'exclude', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'exclude', 'neutral', 'exclude', 'exclude', 'exclude', 'neutral', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,1,0,95.40937056318032
"('insert', (), ('neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,1,0,95.40937056318032
"('insert', (), ('neutral', 'neutral', 'neutral', 'exclude', 'neutral', 'neutral', 'exclude', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'neutral', 'exclude', 'exclude', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('pos', 'neutral'), ('neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'pos', 'neutral', 'exclude', 'pos', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neutral',), ('neutral', 'neutral', 'neutral', 'exclude', 'exclude', 'neutral', 'neutral', 'neutral', 'exclude', 'exclude', 'exclude', 'neutral', 'pos', 'exclude', 'exclude', 'exclude', 'exclude', 'neutral', 'exclude', 'exclude', 'neutral', 'neutral', 'exclude', 'exclude', 'neutral', 'exclude', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neutral',), ('exclude', 'neutral', 'exclude', 'exclude', 'neutral', 'exclude', 'exclude', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neg',), ('neutral', 'neutral', 'exclude', 'neutral', 'neutral', 'exclude', 'neutral', 'exclude', 'neutral', 'neutral', 'neutral', 'neutral', 'exclude', 'exclude', 'exclude', 'pos', 'exclude', 'neutral'))",1,1.0,1.0,1,0,95.40937056318032
"('insert', (), ('neutral', 'exclude', 'neutral', 'neutral', 'exclude', 'neutral', 'exclude', 'neutral', 'neutral', 'neutral', 'neutral', 'exclude', 'exclude', 'exclude', 'neutral', 'exclude', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('exclude', 'neutral', 'neutral', 'exclude', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'exclude', 'exclude', 'neutral', 'exclude', 'exclude', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neutral',), ('neutral', 'neutral', 'neutral', 'exclude', 'neutral', 'exclude', 'exclude', 'neg', 'exclude', 'exclude', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neutral',), ('exclude', 'exclude', 'neutral', 'exclude', 'exclude', 'exclude', 'neutral', 'neutral'))",1,1.0,1.0,1,0,95.40937056318032
